23.039150,21.621101,21.543932,21.438454,2.274081,0.443649
23.019356,21.572104,21.512516,21.421122,2.285300,0.426386
22.957191,21.641354,21.578880,21.536081,2.273294,0.486428
22.787554,21.887241,21.782934,21.781380,2.260228,0.604822
22.699209,21.976416,21.856672,21.872713,2.257768,0.643360
22.719038,22.203802,22.056976,22.119701,2.252447,0.745232
22.733122,22.369301,22.251081,22.303411,2.229428,0.840624
22.375917,22.291325,22.147457,22.192890,2.207762,0.872584
22.039709,22.073347,21.992275,21.940117,2.197603,0.811383
22.014006,22.057880,21.992851,21.919844,2.193621,0.810732
21.953159,22.086880,22.072111,21.957096,2.178449,0.829714
21.995146,22.177755,22.123320,22.051603,2.186601,0.858402
22.113846,22.294304,22.247334,22.194304,2.174138,0.914163
22.385151,22.482149,22.431993,22.414257,2.170926,0.976951
22.574337,22.579365,22.547762,22.549683,2.164619,1.011238
22.669050,22.636358,22.643780,22.643566,2.161845,1.034121
22.677397,22.651154,22.646067,22.653254,2.167431,1.035506
22.623652,22.637470,22.626287,22.612137,2.166249,1.035741
22.670422,22.680616,22.670668,22.668776,2.167997,1.049396
22.724405,22.707445,22.720175,22.708986,2.167369,1.059756
22.750986,22.716278,22.742695,22.725149,2.170727,1.060201
22.732452,22.709982,22.721558,22.709663,2.178154,1.052824
22.714483,22.712440,22.709139,22.698408,2.182019,1.052762
22.665878,22.681305,22.658598,22.647964,2.187144,1.035387
22.678345,22.691500,22.668343,22.653765,2.187406,1.039373
22.696901,22.703516,22.686150,22.664850,2.189912,1.041495
22.574236,22.621706,22.574381,22.550911,2.202484,1.004220
22.583292,22.627747,22.581669,22.552275,2.201125,1.007556
22.646679,22.678637,22.642883,22.617504,2.195221,1.030290
22.658689,22.690514,22.655762,22.631859,2.194445,1.035207
22.641335,22.675924,22.637482,22.609867,2.197227,1.026917
22.593163,22.639839,22.592239,22.559872,2.201068,1.011097
22.618376,22.664450,22.619282,22.590248,2.199017,1.022136
22.616793,22.663723,22.618105,22.588997,2.199119,1.021852
22.615776,22.663015,22.617176,22.588068,2.199207,1.021541
22.615702,22.662958,22.617132,22.588007,2.199193,1.021517
22.616180,22.663300,22.617540,22.588428,2.199165,1.021665
22.615717,22.662998,22.617096,22.587976,2.199229,1.021534
22.615795,22.663025,22.617218,22.588114,2.199201,1.021558
22.616547,22.663502,22.617863,22.588717,2.199121,1.021769
22.616575,22.663645,22.617914,22.588911,2.199148,1.021837
22.616964,22.663832,22.618267,22.589220,2.199101,1.021910
22.616804,22.663689,22.618109,22.589016,2.199106,1.021838
22.428173,22.510851,22.432896,22.395479,2.202680,0.954684
22.176685,22.223606,22.164913,22.093351,2.233085,0.829677
22.290289,22.349964,22.233242,22.244453,2.244396,0.890514
22.145859,22.232000,22.126606,22.189947,2.274994,0.823947
22.198084,22.151598,22.115967,22.106609,2.263690,0.786553
22.207716,22.019405,22.062239,21.950838,2.235006,0.740075
22.169708,21.833849,21.956541,21.778610,2.227188,0.660091
22.386057,21.543238,21.639547,21.469925,2.268557,0.496361
22.096916,21.751280,21.675652,21.625257,2.279402,0.583869
21.888428,21.944721,21.782661,21.779648,2.274390,0.683808
21.823656,21.925159,21.871290,21.800198,2.244897,0.712781
21.904539,22.019264,21.908848,21.880877,2.265335,0.737266
22.079699,22.044003,22.022512,21.905153,2.244455,0.745952
22.198248,22.237461,22.189936,22.103840,2.233351,0.832870
22.573935,22.568281,22.530588,22.508080,2.210320,0.975752
22.701571,22.698429,22.691132,22.676954,2.187201,1.043402
22.222727,22.275869,22.218100,22.223436,2.212670,0.869361
22.053185,22.107262,22.081451,22.045269,2.229574,0.807758
21.906849,22.040342,21.996288,21.904757,2.232159,0.769277
21.839527,21.948139,21.938322,21.816551,2.231510,0.736066
21.907249,21.926846,21.932259,21.832747,2.233866,0.734007
22.017183,21.977127,21.974520,21.850195,2.227576,0.749822
21.777683,21.860407,21.870590,21.766491,2.231135,0.716495
22.302462,22.191839,22.083473,22.129045,2.269464,0.812020
22.431021,22.139236,22.012051,22.092644,2.268195,0.796822
22.560152,21.875481,21.781233,21.758812,2.272209,0.658753
22.739410,21.378422,21.341503,21.233076,2.266623,0.398183
22.929607,21.183376,21.155237,21.081764,2.275411,0.285489
23.042240,21.218538,21.181892,21.116552,2.275233,0.297386
23.160353,21.353176,21.263556,21.205648,2.278930,0.353786
23.416088,21.527025,21.466278,21.400679,2.278675,0.448501
23.384762,21.549421,21.506720,21.423986,2.278048,0.458199
23.417364,21.544855,21.494165,21.408108,2.277846,0.452972
23.309298,21.548328,21.511431,21.369349,2.261306,0.431982
23.014473,21.628742,21.540287,21.478289,2.265990,0.469742
22.706623,21.901791,21.747278,21.794044,2.268139,0.618437
22.616732,21.885584,21.755873,21.792187,2.266093,0.619923
22.815357,21.592611,21.555935,21.416252,2.274744,0.453902
22.866360,21.759060,21.637663,21.586872,2.264956,0.544634
22.783365,21.931625,21.758940,21.753155,2.256725,0.633492
22.742031,21.919731,21.783543,21.763103,2.269023,0.641917
22.720680,22.305145,22.267212,22.228281,2.270657,0.845570
22.711372,22.372772,22.346863,22.300192,2.271101,0.879038
22.936575,22.200052,22.119818,22.089472,2.260278,0.783950
23.152372,22.434805,22.324799,22.257429,2.240141,0.875740
23.297123,22.002840,21.944275,21.865799,2.259401,0.670147
23.311020,21.860168,21.805372,21.727251,2.269200,0.605650
23.264290,21.869457,21.844391,21.742380,2.269418,0.611743
23.218170,21.805336,21.796124,21.687105,2.266354,0.586315
23.299160,21.701788,21.687977,21.581745,2.275520,0.529963
23.346666,21.561220,21.533421,21.395092,2.266505,0.441582
23.275030,21.611528,21.570412,21.436954,2.253269,0.462316
23.332273,21.555487,21.512701,21.373600,2.274123,0.425353
23.318077,21.588139,21.539248,21.416315,2.270660,0.447433
23.314970,21.806097,21.738344,21.638111,2.262087,0.549409
23.316626,21.914072,21.839642,21.755764,2.257719,0.601718
23.369646,21.827307,21.798048,21.692139,2.271207,0.565281
23.365328,21.948370,21.908136,21.815315,2.268341,0.627550
23.370333,21.854088,21.840281,21.733517,2.273874,0.584151
23.413000,21.805342,21.773186,21.680923,2.276102,0.565707
23.359262,21.640858,21.603397,21.477522,2.274278,0.480734
23.335417,21.433971,21.370474,21.273853,2.276597,0.382306
23.238558,21.339155,21.261822,21.161770,2.266851,0.332064
23.298557,21.456972,21.364691,21.249941,2.270560,0.381729
23.299377,21.550550,21.452103,21.349434,2.269700,0.427280
23.310966,21.663481,21.568695,21.479027,2.266063,0.485117
23.312073,21.825636,21.744020,21.658281,2.260115,0.562432
23.378727,21.858263,21.806522,21.715837,2.272578,0.578359
23.387758,22.013319,21.961384,21.863752,2.264750,0.651553
23.157692,22.672522,22.629866,22.491383,2.234075,0.971479
23.117210,22.715536,22.670294,22.525850,2.232501,0.991603
23.097477,22.721989,22.665476,22.525887,2.231798,0.995988
23.189926,22.663984,22.618959,22.473322,2.230603,0.953966
23.107302,22.719196,22.640724,22.519455,2.228682,0.995192
22.805109,22.793892,22.854248,22.659430,2.233171,1.061981
22.705944,22.772224,22.863720,22.665918,2.233183,1.069984
22.868992,22.807600,22.884460,22.672434,2.234009,1.058570
23.050985,22.725533,22.706717,22.564384,2.234564,1.011278
22.958916,22.720961,22.704985,22.562902,2.234367,1.020290
23.001209,22.750172,22.726143,22.574951,2.231367,1.025122
22.920811,22.780788,22.791552,22.617662,2.232058,1.044116
22.979456,22.788919,22.791517,22.611538,2.230973,1.037912
23.026802,22.788603,22.771839,22.598528,2.227319,1.032577
22.939335,22.811733,22.821501,22.634136,2.227589,1.054679
22.731518,22.810085,22.921244,22.697666,2.231559,1.077806
23.042261,22.754484,22.747831,22.604445,2.229838,1.029855
23.275635,22.502214,22.517479,22.344156,2.250965,0.865947
23.216909,22.661886,22.641058,22.480465,2.239347,0.950751
23.234045,22.659252,22.621395,22.468599,2.238461,0.948460
23.193542,22.661701,22.593708,22.464550,2.235769,0.957372
23.181692,22.618404,22.516548,22.416748,2.236172,0.943433
23.298071,22.005358,22.004408,21.880716,2.248958,0.645259
23.298376,22.445183,22.427526,22.274700,2.247515,0.829211
23.200687,22.720058,22.701956,22.534193,2.229405,0.975693
23.346329,22.475231,22.439871,22.293097,2.254141,0.845283
23.354031,22.205103,22.190258,22.053291,2.262368,0.725424
23.280443,21.841047,21.841280,21.721405,2.244949,0.574065
23.265718,21.883039,21.873514,21.786428,2.240896,0.600446
23.313286,22.222208,22.196461,22.098141,2.252943,0.740446
23.337250,22.196774,22.140535,22.053936,2.257098,0.729241
23.321825,22.037676,21.967022,21.898293,2.256370,0.663047
23.374840,22.085743,22.023880,21.944693,2.260668,0.685131
23.278841,21.837505,21.863800,21.754068,2.248996,0.582838
23.264753,22.321356,22.300047,22.195051,2.239469,0.791980
23.266537,22.475718,22.442755,22.317837,2.229641,0.853984
23.286119,22.612509,22.603731,22.432291,2.233165,0.910275
23.304731,22.567347,22.543638,22.385788,2.233317,0.890281
23.299614,22.449804,22.444180,22.293945,2.231567,0.835773
23.260086,22.662422,22.647814,22.473316,2.215352,0.942235
22.855072,22.831253,22.910400,22.669907,2.215097,1.074464
22.819729,22.834431,22.929701,22.683615,2.217730,1.079669
22.849642,22.813828,22.830486,22.653189,2.207535,1.059630
22.815502,22.833748,22.856743,22.668194,2.211392,1.073556
23.264059,22.650085,22.683544,22.490126,2.231795,0.941006
23.259735,22.623287,22.619896,22.457979,2.235089,0.935666
23.217279,22.678627,22.661871,22.493757,2.230833,0.962325
23.186304,22.666418,22.621061,22.476717,2.228096,0.962033
23.231499,22.507622,22.454466,22.347923,2.240403,0.895614
23.150084,22.532166,22.456135,22.370838,2.239422,0.921250
23.321657,22.165003,22.136177,22.018314,2.257577,0.718625
23.256588,22.513735,22.458651,22.329142,2.247776,0.879660
23.229904,22.551811,22.470978,22.358309,2.243372,0.903279
23.257545,22.434252,22.321743,22.238085,2.246147,0.851516
23.330418,22.067333,21.987772,21.896940,2.261379,0.676905
23.312582,21.867582,21.863073,21.712500,2.251095,0.575742
23.347088,22.120270,22.078936,21.957371,2.255598,0.686080
23.216782,22.192377,22.183691,22.078766,2.241750,0.723324
23.355495,21.938593,21.925325,21.797398,2.266573,0.607164
23.365110,21.691969,21.673868,21.539366,2.269799,0.494131
23.371832,21.757038,21.710861,21.591690,2.268845,0.527723
23.304930,22.014080,21.935925,21.837952,2.258035,0.648620
23.182421,22.301823,22.195959,22.128202,2.249826,0.793417
23.177591,22.239002,22.124430,22.071377,2.247527,0.768682
22.976091,22.449261,22.311760,22.288868,2.245962,0.896047
23.073378,22.493370,22.345263,22.298147,2.237741,0.904901
22.531775,22.553984,22.657404,22.523628,2.223403,1.004577
23.275692,22.312307,22.343996,22.144524,2.259093,0.758142
23.262486,22.523733,22.503809,22.338791,2.253404,0.865166
23.221373,22.646582,22.613447,22.457829,2.238980,0.932857
23.340286,22.401098,22.345606,22.219170,2.256861,0.814712
23.350672,22.370096,22.294281,22.180935,2.257217,0.801559
23.372385,22.011599,21.979958,21.859301,2.262073,0.644281
23.366556,22.185778,22.120998,22.017529,2.258070,0.724647
23.178486,22.612528,22.554932,22.431036,2.237017,0.939813
23.276138,22.465197,22.440771,22.299770,2.242718,0.847791
23.264023,22.366226,22.335098,22.215919,2.235963,0.800096
23.344889,22.448446,22.433813,22.277662,2.253027,0.831035
23.389608,21.815620,21.850679,21.699783,2.259240,0.556316
23.380814,21.876768,21.871552,21.732542,2.265018,0.581860
23.392639,21.688328,21.627512,21.502998,2.271272,0.495410
23.375051,21.637236,21.562273,21.463150,2.273838,0.479056
23.350718,21.561888,21.490686,21.388466,2.276990,0.445427
23.302217,21.559580,21.479195,21.372505,2.272779,0.440961
23.357550,21.394108,21.312059,21.249132,2.273850,0.371034
23.428446,21.460337,21.402840,21.331779,2.274183,0.410420
23.434250,21.471567,21.395500,21.327082,2.272980,0.415773
23.426247,21.479877,21.403915,21.337099,2.270578,0.421804
23.370190,21.434263,21.375782,21.267773,2.265922,0.388877
23.380190,21.599049,21.524837,21.418718,2.267377,0.461529
23.351851,21.756134,21.656796,21.571178,2.262344,0.533259
23.325157,21.741207,21.706585,21.579107,2.260212,0.524064
23.329853,22.053530,21.973686,21.877426,2.253344,0.660572
23.300451,22.280151,22.237974,22.111773,2.244986,0.755711
23.285505,22.597412,22.549648,22.399015,2.239334,0.907104
23.285666,22.651930,22.638422,22.473454,2.238325,0.941022
23.355503,22.186314,22.199314,22.041632,2.260148,0.716624
23.302864,22.093700,22.075716,21.953575,2.246894,0.679211
23.321850,22.109228,22.100256,21.964075,2.262536,0.684673
23.314997,22.092291,22.049778,21.941908,2.262409,0.682990
23.260664,22.253899,22.156534,22.088417,2.251337,0.760733
23.277334,21.831350,21.812265,21.702028,2.254075,0.566862
23.307913,22.110889,22.077093,21.980986,2.240894,0.693094
23.296070,21.614614,21.626835,21.471912,2.261499,0.459138
23.271559,21.599213,21.559568,21.419527,2.271852,0.447272
23.287220,21.567507,21.476765,21.334679,2.273751,0.426639
23.278997,21.467268,21.360868,21.251972,2.269529,0.388730
23.086237,21.304255,21.211943,21.106749,2.259426,0.307827
23.114506,21.419077,21.307064,21.198629,2.274308,0.358603
23.185270,21.480349,21.353100,21.260237,2.275806,0.385275
23.237177,21.613056,21.565666,21.467716,2.269348,0.466912
23.217735,21.598091,21.595705,21.475885,2.264652,0.463772
23.279125,21.787485,21.771357,21.678371,2.254250,0.554093
23.355089,22.062271,22.036169,21.944529,2.253311,0.674450
23.232578,22.528051,22.555613,22.392403,2.227727,0.886734
23.271147,22.584690,22.594276,22.422325,2.224846,0.907158
23.310263,22.523279,22.513752,22.357388,2.230385,0.880740
23.121511,22.718222,22.718477,22.533159,2.216779,0.999225
23.176823,22.721113,22.703321,22.530807,2.223123,0.992577
23.275055,22.361980,22.405436,22.247923,2.239149,0.800152
23.092716,22.251526,22.202761,22.150555,2.224612,0.758272
23.127115,21.998884,21.945696,21.845251,2.251739,0.638756
23.095186,21.557945,21.486824,21.338713,2.283807,0.415486
23.076841,21.367413,21.298189,21.170210,2.281857,0.331733
23.090328,21.381912,21.288696,21.159580,2.270620,0.335535
23.132963,21.461971,21.372225,21.264048,2.265240,0.382991
23.156143,21.531576,21.454268,21.356840,2.275332,0.424490
23.201418,21.611868,21.545616,21.464418,2.280699,0.468708
23.355700,21.561672,21.506868,21.409958,2.276421,0.443949
23.435038,21.541647,21.492079,21.399609,2.275274,0.442917
23.408844,21.688240,21.642584,21.558254,2.279659,0.514250
23.068253,21.537647,21.482714,21.340977,2.263894,0.410788
22.894899,21.587328,21.500153,21.465464,2.272822,0.468961
22.994423,21.436323,21.415197,21.327564,2.280920,0.389516
23.061275,21.388487,21.351566,21.194937,2.287727,0.337245
23.045994,21.448824,21.420982,21.293222,2.271049,0.383656
23.014278,21.404617,21.370567,21.229395,2.266188,0.356731
22.952805,21.486422,21.413971,21.295082,2.258173,0.406425
22.669165,21.709562,21.616896,21.591850,2.250607,0.561763
22.900230,21.595646,21.490013,21.455551,2.273775,0.483763
23.120403,21.472198,21.374950,21.284727,2.280246,0.392961
23.127796,21.461617,21.372063,21.253757,2.280188,0.382963
23.149754,21.360346,21.250299,21.149582,2.282632,0.334249
23.102760,21.334681,21.238054,21.135641,2.278127,0.327972
23.134123,21.296186,21.180574,21.113026,2.282075,0.309208
23.161514,21.286942,21.169123,21.106010,2.277402,0.306708
23.228138,21.384199,21.288895,21.195103,2.265517,0.351960
23.300720,21.449793,21.377708,21.282991,2.271394,0.389031
23.314537,21.437235,21.383568,21.273882,2.271183,0.383817
23.339487,21.374557,21.322336,21.226637,2.269243,0.356508
23.357798,21.465504,21.408140,21.311047,2.273981,0.398573
23.389666,21.525513,21.450111,21.346266,2.272718,0.425649
23.355637,21.559254,21.483252,21.375570,2.271919,0.440824
23.323736,21.442221,21.377378,21.259031,2.265593,0.385000
23.358324,21.570095,21.501900,21.391106,2.264283,0.447206
23.313940,21.958874,21.834312,21.773272,2.254167,0.627377
23.421185,21.677771,21.656071,21.538591,2.274629,0.498732
23.418964,21.540680,21.525793,21.394510,2.269517,0.437643
23.388472,21.812819,21.770517,21.635977,2.262513,0.552072
23.373573,21.989592,21.938604,21.821684,2.266429,0.632590
23.329250,22.036787,21.987864,21.877739,2.265610,0.659078
23.318602,21.864889,21.830097,21.713005,2.258919,0.580037
23.312857,22.107738,22.029856,21.950130,2.246639,0.689806
23.404387,21.707010,21.727827,21.584984,2.267441,0.508918
23.209000,21.712914,21.720024,21.530460,2.259346,0.486990
23.255716,21.652960,21.588013,21.434607,2.274590,0.456769
23.264017,21.717487,21.628353,21.515535,2.273946,0.494689
23.211245,21.666779,21.588280,21.477148,2.270105,0.478755
23.189594,21.917126,21.805021,21.747101,2.259534,0.606796
23.251394,21.979546,21.878347,21.824587,2.258172,0.632531
23.318935,22.186291,22.085260,22.024883,2.248314,0.731477
23.189907,22.613482,22.554699,22.435028,2.231033,0.937487
23.375708,22.223751,22.223225,22.093729,2.257877,0.743301
23.377514,22.165070,22.143082,22.022930,2.262398,0.718611
23.267927,22.499035,22.447447,22.322147,2.243737,0.875979
23.380341,21.867409,21.884228,21.752371,2.270177,0.584237
23.410204,21.709095,21.699562,21.589060,2.275564,0.517751
23.419865,21.569195,21.517002,21.410294,2.275213,0.451643
23.409824,21.527466,21.462000,21.373837,2.276971,0.434416
23.367683,21.483744,21.434471,21.320618,2.270947,0.410259
23.334730,21.413643,21.345629,21.251053,2.275588,0.371960
23.342180,21.381393,21.284685,21.217623,2.274934,0.360266
23.284222,21.375380,21.286329,21.174608,2.269446,0.345630
23.282944,21.331747,21.227142,21.153076,2.274426,0.327592
23.306679,21.323072,21.217831,21.165663,2.271839,0.332046
23.329329,21.352884,21.245893,21.186264,2.270090,0.348982
23.350561,21.402498,21.298573,21.238476,2.273496,0.373915
23.401003,21.406157,21.326572,21.277323,2.269840,0.389064
23.415167,21.451267,21.373653,21.317846,2.273541,0.410663
23.310133,21.483994,21.442617,21.308302,2.264900,0.403520
23.370859,21.603586,21.530172,21.415615,2.267087,0.459178
23.361828,21.737810,21.648275,21.547579,2.264849,0.519154
23.335939,21.891659,21.781607,21.706137,2.261528,0.591045
23.336206,21.999979,21.881134,21.813793,2.259333,0.640287
23.348373,22.073738,21.962481,21.888842,2.260543,0.674370
23.256058,22.390631,22.267702,22.191420,2.244937,0.834067
22.663120,22.603565,22.638559,22.520176,2.230761,1.018390
22.864017,22.456753,22.433117,22.359646,2.230803,0.935274
23.101467,22.265577,22.231106,22.148752,2.245554,0.816147
23.239000,22.007750,21.977045,21.882917,2.262672,0.681432
23.283289,21.837894,21.805578,21.707579,2.269721,0.596557
23.351683,21.686605,21.666544,21.566523,2.279484,0.519604
23.198702,21.593342,21.558516,21.404345,2.257404,0.440214
23.229250,21.620098,21.535879,21.433254,2.261379,0.462264
23.250675,21.442806,21.382559,21.260899,2.278576,0.368499
23.201056,21.346300,21.275818,21.166187,2.271709,0.328181
23.186169,21.250093,21.152067,21.084009,2.277657,0.282289
23.197905,21.220448,21.112043,21.066008,2.271619,0.275766
23.200260,21.253893,21.137482,21.067839,2.270869,0.286250
23.197130,21.315834,21.196817,21.133596,2.272598,0.321859
23.217295,21.287476,21.188248,21.141783,2.267752,0.317725
23.279644,21.341688,21.259251,21.209591,2.269944,0.351735
23.331724,21.438492,21.349312,21.296923,2.276569,0.397137
23.247490,21.438496,21.405708,21.265608,2.253980,0.379639
23.266062,21.460930,21.403206,21.261648,2.277877,0.372418
23.284195,21.494787,21.421875,21.309292,2.277147,0.396008
23.300659,21.435688,21.351727,21.262087,2.271016,0.378224
23.317106,21.410185,21.332306,21.263414,2.270412,0.376732
